title,context
성남지역 청년세무사들 김병관 더불어민주당 분당갑후보 사무실 방문 …잘못된...,"김병관 더불어민주당 분당갑후보가 4.15총선을 하루앞둔 14일 성남지역 청년세무사들의 세금폭탄론에 대한 허구, 청년문제, 세무사법에 현안 질의에 대해 자신의 생각을 밝혔다. 13일 성남지역 청년세무사들이 김병관후보..."
"더불어민주당경남도당, 윤영석 후보 허위사실공표 혐의로 선관위 고발",양산 특성화고 건립 확정 발언에 경남도교육청 “아직 확정된 바 없어” 더불어민주당 경남도당은 지난 4월 8일 양산시 선거관리위원회 주관 양산시 갑 후보선거토론회(부산MBC TV 생중계 진행)에서 윤영석 후보의 “양산...
"[영상] 우희종 ""더불어시민당은 더불어민주당과 한 집안 국민이 주인인 나라로...",우희종 더불어시민당 상임선거대책위원장이 14일 국회에서 열린 더불어민주당-더불어시민당 합동 선거대책위원회의에서 4.15 총선과 관련해 발언하고 있다. 2020.04.14 일요서울TV
"더불어민주당 이형석 후보, 지지 호소 막바지 선거 운동에 박차",광주 북구(을) 국회의원 후보 더불어민주당 이형석 최고위원은 14일 북구을 전 지역을 찾아 주민들께 지지를 호소하며 막바지 선거 운동에 박차를 가하고있다. 이형석 후보는 “이번 총선은 문재인 정부의 하반기...
더불어민주당 윤호중 사무총장의 김남국 후보 관련 거짓해명을 규탄하며 진실...,더불어민주당은 자당 후보의 위선적 행태를 은폐하기 위해 이제는 거짓까지 동원하여 국민들은 기만하고 있다. 다름 아닌 오늘(14일) 윤호중 사무총장의 막말에 이은 허위해명 때문이다. ? 윤 총장은 김남국 후보를...
지지 호소하는 더불어민주당 이상식 후보,이상식 더불어민주당 대구 수성을 후보가 4.15총선을 하루 앞둔 14일 오전 대구 수성구 두산오거리에서 지지를 호소하고 있다. 2020.4.14/뉴스1 jsgong
지지 호소하는 더불어민주당 이상식 후보,이상식 더불어민주당 대구 수성을 후보가 4.15총선을 하루 앞둔 14일 오전 대구 수성구 두산오거리에서 지지를 호소하고 있다. 2020.4.14/뉴스1 jsgong
지지 호소하는 더불어민주당 이상식 후보,이상식 더불어민주당 대구 수성을 후보가 4.15총선을 하루 앞둔 14일 오전 대구 수성구 두산오거리에서 지지를 호소하고 있다. 2020.4.14/뉴스1 jsgong
지지 호소하는 더불어민주당 이상식 후보,이상식 더불어민주당 대구 수성을 후보가 4.15총선을 하루 앞둔 14일 오전 대구 수성구 두산오거리에서 지지를 호소하고 있다. 2020.4.14/뉴스1 jsgong
지지 호소하는 더불어민주당 이상식 후보,이상식 더불어민주당 대구 수성을 후보가 4.15총선을 하루 앞둔 14일 오전 대구 수성구 두산오거리에서 지지를 호소하고 있다. 2020.4.14/뉴스1 jsgong
엄지 척' 더불어민주당 이상식 후보,이상식 더불어민주당 대구 수성을 후보가 4.15총선을 하루 앞둔 14일 오전 대구 수성구 두산오거리에서 지지를 호소하고 있다. 2020.4.14/뉴스1 jsgong
지지 호소하는 더불어민주당 이상식 후보,이상식 더불어민주당 대구 수성을 후보가 4.15총선을 하루 앞둔 14일 오전 대구 수성구 두산오거리에서 지지를 호소하고 있다. 2020.4.14/뉴스1 jsgong
지지 호소하는 더불어민주당 이상식 후보,이상식 더불어민주당 대구 수성을 후보가 4.15총선을 하루 앞둔 14일 오전 대구 수성구 두산오거리에서 지지를 호소하고 있다. 2020.4.14/뉴스1 jsgong
손 흔드는 더불어민주당 이상식 후보,이상식 더불어민주당 대구 수성을 후보가 4.15총선을 하루 앞둔 14일 오전 대구 수성구 두산오거리에서 지지를 호소하고 있다. 2020.4.14/뉴스1 jsgong
"[4·15총선 증시 공약]더불어민주당, 자본시장 과세체계 개선…'동학개미' 표...",4·15총선이 하루 앞으로 다가온 가운데 여당인 더불어민주당(이하 민주당)이 '개미'(개인 투자자)들의 표심 잡기에 나섰다. 14일 민주당 공약집에 따르면 현행 0.25%인 증권거래세를 점진적으로 폐지하고 상장주식에 대해...
[기자회견문] 더불어민주당-더불어시민당 (홍정민-김경만) 공동기자회견 (202...,안녕하십니까?더불어민주당 경기 고양시병 국회의원 홍정민 후보입니다. 더불어시민당 비례대표 후보 김경만입니다. ? &lt;홍정민 후보&gt;세계는 끝없는 혁신시대로 돌입했습니다. 4차산업혁명은 무한경쟁시대를 예고하고...
필승 다짐하는 더불어민주당 수원지역 후보들,"4·15 총선을 하루 앞둔 14일 오전 더불어민주당 수원무 김진표,수원병 김영진,수원갑 김승원 후보가 경기 수원시 팔달구 화홍문에서 열린 수원천지키기 환경정화 활동에 앞서 필승을 다짐하고 있다. 2020.04.14...."
필승 다짐하는 더불어민주당 수원지역 후보들,"4·15 총선을 하루 앞둔 14일 오전 더불어민주당 수원무 김진표,수원병 김영진,수원갑 김승원 후보(오른쪽 네번째부터)가 경기 수원시 팔달구 화홍문에서 열린 수원천지키기 환경정화 활동에 앞서 필승을..."
필승 다짐하는 더불어민주당 수원지역 후보들,"4·15 총선을 하루 앞둔 14일 오전 더불어민주당 수원무 김진표,수원병 김영진,수원갑 김승원 후보(오른쪽부터)가 경기 수원시 팔달구 화홍문에서 열린 수원천지키기 환경정화 활동에 앞서 필승을 다짐하고..."
필승 다짐하는 더불어민주당 수원지역 후보들,"4·15 총선을 하루 앞둔 14일 오전 더불어민주당 수원무 김진표,수원병 김영진,수원갑 김승원 후보(오른쪽부터)가 경기 수원시 팔달구 화홍문에서 열린 수원천지키기 환경정화 활동에 앞서 필승을 다짐하고..."
필승 다짐하는 더불어민주당 수원지역 후보들,"4·15 총선을 하루 앞둔 14일 오전 더불어민주당 수원무 김진표,수원병 김영진,수원갑 김승원 후보(오른쪽 두번째부터)가 경기 수원시 팔달구 화홍문에서 열린 수원천지키기 환경정화 활동에 앞서 필승을..."
"김진표·김영진·김승원 후보 ""더불어민주당 파이팅""",
더불어민주당-더불어시민당 합동 선거대책위원회의,이해찬 더불어민주당 대표가 13일 서울 용산구 강태웅 후보 선거사무소에서 열린 더불어민주당-더불어시민당 합동 선거대책위원회의에서 발언하고 있다.
"""새로운 제주 위해 더불어민주당 선택해 달라""","4.15총선을 하루 앞두고?더불어민주당 제주지역 후보자들(국회의원 및 도의원 후보)은 14일(화) 오전 더불어민주당 제주도당사에서 합동 기자회견을 갖고 ""새로운 제주를 위해 더불어민주당을 선택해 달라""며 지지를..."
[포토] 모두발언하는 이해찬 더불어민주당 공동상임선대위원장,이해찬 더불어민주당 공동상임선대위원장이 14일 국회에서 열린 더불어민주당·더불어시민당 합동 선대위회의에서 모두발언을 하고 있다. 이병화
[총선 파이널체크]①더불어민주당 '공공 와이파이' 5만3000개 구축...'SW 강국...,테크M은 총선 본 투표 전 21대 국회의 혁신 의지를 담은 정보통신기술(ICT) 및 기술창업 관련 정책을 마지막으로 톺아본다.&lt;편집자 주&gt; #공공 와이파이 5만3000개 #벤처 4대 강국 실현 #SW AI 선도 국가 도약 더불어민주당은...
[포토] 총선 승리 다짐 구호 외치는 더불어민주당·더불어시민당,이낙연 더불어민주당 상임선대위원장과 우희종-이종걸 더불어시민당 공동상임선대위원장을 비롯한 참석자들이 14일 국회에서 열린 더불어민주당·더불어시민당 합동 선대위회의에서 참석자들과 총선 승리를 다짐하며...
[포토] 더불어민주당·더불어시민당 '4.15 총선 D-1 승리 다짐',이낙연 더불어민주당 상임선대위원장과 우희종-이종걸 더불어시민당 공동상임선대위원장을 비롯한 참석자들이 14일 국회에서 열린 더불어민주당·더불어시민당 합동 선대위회의에서 참석자들과 총선 승리를 다짐하며...
더불어민주당-더불어시민당 합동 선거대책위원회의 주재하는 이해찬,더불어민주당 이해찬 대표가 14일 오전 국회에서 열린 더불어민주당-더불어시민당 합동 선거대책위원회의에서 발언을 하고 있다.
"""총선 승리"" 파이팅 외치는 더불어민주당-더불어시민당","더불어민주당 이낙연 상임선대위원장, 더불어시민당 우희종 상임선대위원장 등 참석자들이 14일 오전 국회에서 열린 더불어민주당-더불어시민당 합동 선거대책위원회의에서 총선 승리를 다짐하며 파이팅을 외치고 있다."
"더불어민주당-더불어시민당 합동 선거대책위원회의, 발언하는 이낙연",더불어민주당 상임선대위원장이 14일 오전 국회에서 열린 더불어민주당-더불어시민당 합동 선거대책위원회의에서 발언을 하고 있다.
더불어민주당-더불어시민당 합동 선거대책위원회의 주재하는 이해찬,더불어민주당 이해찬 대표가 14일 오전 국회에서 열린 더불어민주당-더불어시민당 합동 선거대책위원회의에서 발언을 하고 있다.
"더불어민주당-더불어시민당 ""총선 승리""","더불어민주당 이낙연 상임선대위원장, 더불어시민당 우희종 상임선대위원장 등 참석자들이 14일 오전 국회에서 열린 더불어민주당-더불어시민당 합동 선거대책위원회의에서 총선 승리를 다짐하며 파이팅을 외치고 있다."
[포토] '4.15총선 D-1' 승리 다짐하는 더불어민주당·더불어시민당,이낙연 더불어민주당 상임선대위원장과 우희종-이종걸 더불어시민당 공동상임선대위원장을 비롯한 참석자들이 14일 국회에서 열린 더불어민주당·더불어시민당 합동 선대위회의에서 참석자들과 총선 승리를 다짐하며...
[포토] 대구 북구갑 이헌태 더불어민주당 후보 출근길 인사,제21대 국회의원선거를 하루 앞둔 14일 오전 대구 북구 복현오거리에서 이헌태 더불어민주당 후보(북구갑)가 유권자들에게 출근길 인사를 하고 있다. 제21대 국회의원선거를 하루 앞둔 14일 오전 대구 북구...
"더불어시민당 최배근 ""선거 후 與와 통합…열린민주당? 합당 없다""",[뉴시스] 더불어민주당이 참여한 비례대표 연합정당인 더불어시민당의 최배근 공동선대위원장은 14일 열린민주당과의 교섭단체 구성이나 합당은 불가능하다고 일축했다. 최 위원장은 이날 오전 KBS 라디오 김경래의...
더불어 민주당 장세호 후보 7호 공약,더불어 민주당 장세호 후보 7호 공약 강정보에 차량통행로 확보 7호 공약(사진-선거 사무소)[칠곡=에너지경제신문 최영민 기자] 장세호 후보는 칠곡군 동명면과 가산면에 대구 도시철도 3호선 연장을 해서 주민편의를...
"더불어민주당, 김남국 '성 비하' 논란은 전형적인 상대편 흑색선전","김남국 더불어민주당 후보의 ‘성 비하’ 팟캐스트 방송 출연 논란과 관련, 민주당 지도부가 당 차원의 조치를 할 계획은 없다는 입장을 밝혔다. 14일 CBS라디오 ‘김현정의 뉴스쇼’와의 인터뷰에서 이인영 원내대표는..."
